DISTRITO,COD_DIST,UGM,HOMBRES,MUJERES,TOTAL,CARENCIAS_ALBERGUE,CARENCIAS_ALBERGUE_HOMBRES,CARENCIAS_ALBERGUE_MUJERES,CARENCIAS_ACCESO_VIDA_SALUDABLE,CARENCIAS_ACCESO_VIDA_SALUDABLE_HOMBRES,CARENCIAS_ACCESO_VIDA_SALUDABLE_MUJERES,CARENCIAS_CONOCIMIENTO,CARENCIAS_CONOCIMIENTO_HOMBRES,CARENCIAS_CONOCIMIENTO_MUJERES,CARENCIAS_ACCESO_OTROS_BIENES,CARENCIAS_ACCESO_OTROS_BIENES_HOMBRES,CARENCIAS_ACCESO_OTROS_BIENES_MUJERES,SIN_CARENCIAS,SIN_CARENCIAS_HOMBRES,SIN_CARENCIAS_MUJERES,CARENCIAS_1,CARENCIAS_1_HOMBRES,CARENCIAS_1_MUJERES,CARENCIAS_2,CARENCIAS_2_HOMBRES,CARENCIAS_2_MUJERES,CARENCIAS_3,CARENCIAS_3_HOMBRES,CARENCIAS_3_MUJERES,CARENCIAS_4,CARENCIAS_4_HOMBRES,CARENCIAS_4_MUJERES,NULO,CON_CARENCIAS,CON_CARENCIAS_HOMBRES,CON_CARENCIAS_MUJERES,TOTAL_2,NORMALIZACION_BASE_100_CARENCIAS,SIN_LIMITACIONES,SIN_LIMITACIONES_HOMBRES,SIN_LIMITACIONES_MUJERES,CON_LIMITACIONES,CON_LIMITACIONES_HOMBRES,CON_LIMITACIONES_MUJERES,LIMITACION_VISUAL,LIMITACION_VISUAL_HOMBRES,LIMITACION_VISUAL_MUJERES,LIMITACION_AUDITIVA,LIMITACION_AUDITIVA_HOMBRES,LIMITACION_AUDITIVA_MUJERES,LIMITACION_HABLAR,LIMITACION_HABLAR_HOMBRES,LIMITACION_HABLAR_MUJERES,LIMITACION_CAMINAR,LIMITACION_CAMINAR_HOMBRES,LIMITACION_CAMINAR_MUJERES,LIMITACION_BRAZOS_Y_PIERNAS,LIMITACION_BRAZOS_Y_PIERNAS_HOMBRES,LIMITACION_BRAZOS_Y_PIERNAS_MUJERES,LIMITACION_INTELECTUAL,LIMITACION_INTELECTUAL_HOMBRES,LIMITACION_INTELECTUAL_MUJERES,LIMITACION_MENTAL,LIMITACION_MENTAL_HOMBRES,LIMITACION_MENTAL_MUJERES,TOTAL_3,NORMALIZACION_BASE_100_LIMITACIONES,DEPENDENCIA_EDAD_0_14,DEPENDENCIA_EDAD_0_14_HOMBRES,DEPENDENCIA_EDAD_0_14_MUJERES,DEPENDENCIA_EDAD_MAYORIGUAL_65,DEPENDENCIA_EDAD_MAYORIGUAL_65_HOMBRES,DEPENDENCIA_EDAD_MAYORIGUAL_65_MUJERES,EDAD_15_64,EDAD_15_64_HOMBRES,EDAD_15_64_MUJERES,POBLACION_DEPENDIENTE,POBLACION_DEPENDIENTE_HOMBRES,POBLACION_DEPENDIENTE_MUJERES,TOTAL_4,NORMALIZACION_BASE_100_DEPENDIENTES,POBLACION_DESOCUPADA,POBLACION_DESOCUPADA_HOMBRES,POBLACION_DESOCUPADA_MUJERES,POBLACION_OCUPADA,POBLACION_OCUPADA_HOMBRES,POBLACION_OCUPADA_MUJERES,FUERA_DE_LA_FUERZA_LABORAL,FUERA_DE_LA_FUERZA_LABORAL_HOMBRES,FUERA_DE_LA_FUERZA_LABORAL_MUJERES,NORMALIZACION_BASE_100_DESOCUPADOS,MEDIOS_DE_VIDA,MV_AGRICULTURA_GANADERIA_PESCA_HOMBRES,MV_AGRICULTURA_GANADERIA_PESCA_MUJERES,MV_MINAS_CANTERAS_HOMBRES,MV_MINAS_CANTERAS_MUJERES,MV_INDUSTRIAS_MANUFACTURERAS_HOMBRES,MV_INDUSTRIAS_MANUFACTURERAS_MUJERES,MV_SUMINISTRO_ELECTRICIDAD_GAS_HOMBRES,MV_SUMINISTRO_ELECTRICIDAD_GAS_MUJERES,MV_SUMINISTRO_AGUA_HOMBRES,MV_SUMINISTRO_AGUA_MUJERES,MV_CONSTRUCCION_HOMBRES,MV_CONSTRUCCION_MUJERES,MV_COMERCIO_REPARACION_VEHICULOS_HOMBRES,MV_COMERCIO_REPARACION_VEHICULOS_MUJERES,MV_TRANSPORTE_ALMACENAMIENTO_HOMBRES,MV_TRANSPORTE_ALMACENAMIENTO_MUJERES,MV_ALOJAMIENTO_SERVICIO_COMIDA_HOMBRES,MV_ALOJAMIENTO_SERVICIO_COMIDA_MUJERES,MV_INFORMACION_COMUNICACION_HOMBRES,MV_INFORMACION_COMUNICACION_MUJERES,MV_FINANCIERAS_SEGUROS_HOMBRES,MV_FINANCIERAS_SEGUROS_MUJERES,MV_ACTIVIDADES_INMOBILIARIAS_HOMBRES,MV_ACTIVIDADES_INMOBILIARIAS_MUJERES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_HOMBRES,MV_PROFESIONALES_CIENTIFICAS_TECNICAS_MUJERES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_HOMBRES,MV_ADMINISTRATIVAS_SERVICIO_APOYO_MUJERES,MV_ADMINISTRACION_PUBLICA_HOMBRES,MV_ADMINISTRACION_PUBLICA_MUJERES,MV_ENSENANZA_HOMBRES,MV_ENSENANZA_MUJERES,MV_SALUD_HUMANA_HOMBRES,MV_SALUD_HUMANA_MUJERES,MV_ARTISTICAS_RECREATIVAS_HOMBRES,MV_ARTISTICAS_RECREATIVAS_MUJERES,MV_OTRAS_ACTIVIDADES_SERVICIO_HOMBRES,MV_OTRAS_ACTIVIDADES_SERVICIO_MUJERES,MV_HOGARES_CALIDAD_EMPLEADORES_HOMBRES,MV_HOGARES_CALIDAD_EMPLEADORES_MUJERES,MV_ORGANIZACIONES_EXTRATERRITORIALES_HOMBRES,MV_ORGANIZACIONES_EXTRATERRITORIALES_MUJERES,NORMALIZACION_BASE_100_MEDIOS_DE_VIDA,LONGITUD_CAMINOS_PCT,NORMALIZACION_BASE_100_10_CAMINOS,AREA_ASP_PCT,NORMALIZACION_BASE_100_10_ASP,AREA_SOBREUSO_PCT,NORMALIZACION_BASE_100_10_SOBREUSO,SUMA_VULNERABILIDADES,INDICE_VULNERABILIDAD_INTEGRADO,CATEGORIA_VULNERABILIDAD
Mansión           ,50202,45803,7,8,15,6,2,4,0,0,0,0,0,0,3,1,2,6,4,2,9,3,6,0,0,0,0,0,0,0,0,0,0,9,3,6,15,4.663212435,13,7,6,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2.197802197,5,3,2,2,1,1,8,3,5,7,4,3,15,3.153153153,0,0,0,5,4,1,8,1,7,0.0,180.92,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.21014674069102,11.244385059261456,7.319410121544718,5.724748223344022,5.993664531320946,9.903845677208482,1.6750460229118762,116.21243520146855,33.98137548095961,Alto-medio
Mansión           ,50202,45957,22,21,43,5,1,4,5,1,4,11,7,4,5,1,4,27,14,13,11,7,4,0,0,0,5,1,4,0,0,0,0,16,8,8,43,8.29015544,37,19,18,6,3,3,3,1,2,0,0,0,1,1,0,1,0,1,3,1,2,1,0,1,0,0,0,43,6.593406593,8,3,5,1,1,0,34,18,16,9,4,5,43,4.054054054,3,3,0,17,11,6,17,5,12,23.076923076,133.3202,1,0,0,0,0,0,0,0,0,0,2,0,5,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,47.261065104928875,11.244385059261456,7.319410121544718,5.724748223344022,5.993664531320946,9.903845677208482,1.6750460229118762,104.26372494370642,30.23778460214237,Medio
Mansión           ,50202,49317,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,4,1,3,5,3,2,4,2,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5.494505494,1,0,1,0,0,0,8,4,4,1,0,1,9,0.45045045,0,0,0,4,3,1,4,1,3,0.0,180.92,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,91.21014674069102,11.244385059261456,7.319410121544718,5.724748223344022,5.993664531320946,9.903845677208482,1.6750460229118762,112.14322336046855,32.7064709930843,Alto-medio
Mansión           ,50202,72240,29,39,68,13,6,7,23,11,12,8,2,6,3,1,2,38,16,22,15,7,8,13,5,8,2,1,1,0,0,0,0,30,13,17,68,15.54404145,63,26,37,5,3,2,1,1,0,1,0,1,1,1,0,3,1,2,1,1,0,1,1,0,1,0,1,68,5.494505494,16,6,10,12,6,6,40,17,23,28,12,16,68,12.612612612,0,0,0,14,9,5,40,14,26,0.0,133.3202,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,47.261065104928875,11.244385059261456,7.319410121544718,5.724748223344022,5.993664531320946,9.903845677208482,1.6750460229118762,95.90034533670641,27.61749580632758,Medio
Mansión           ,50202,72241,33,25,58,19,8,11,1,1,0,0,0,0,15,7,8,39,25,14,4,1,3,14,6,8,1,1,0,0,0,0,0,19,8,11,58,9.844559585,45,28,17,13,5,8,4,1,3,2,1,1,1,0,1,4,1,3,0,0,0,1,0,1,3,2,1,58,14.285714285,13,8,5,5,3,2,40,22,18,18,11,7,58,8.108108108,1,1,0,14,12,2,31,13,18,7.692307692,142.84,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,56.050733703455094,11.244385059261456,7.319410121544718,5.724748223344022,5.993664531320946,9.903845677208482,1.6750460229118762,110.96954404923264,32.338751375701754,Alto-medio
Mansión           ,50202,72242,61,59,120,8,5,3,12,6,6,27,10,17,9,6,3,71,38,33,42,19,23,7,4,3,0,0,0,0,0,0,0,49,23,26,120,25.388601036,106,55,51,14,6,8,1,1,0,3,2,1,1,1,0,9,1,8,1,0,1,1,1,0,0,0,0,120,15.384615384,31,16,15,15,7,8,74,38,36,46,23,23,120,20.72072072,1,1,0,30,21,9,68,28,40,7.692307692,113.3202,9,0,0,0,1,1,1,0,0,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,1,0,0,0,0,0,3,0,0,28.794986829069668,11.244385059261456,7.319410121544718,5.724748223344022,5.993664531320946,9.903845677208482,1.6750460229118762,112.96935233684721,32.96530134665227,Alto-medio
Mansión           ,50202,72243,41,50,91,20,6,14,0,0,0,4,1,3,8,5,3,59,29,30,32,12,20,0,0,0,0,0,0,0,0,0,0,32,12,20,91,16.58031088,80,36,44,11,5,6,6,3,3,0,0,0,0,0,0,3,1,2,2,0,2,0,0,0,1,1,0,91,12.087912087,24,9,15,5,2,3,62,30,32,29,11,18,91,13.063063063,1,0,1,33,25,8,39,10,29,7.692307692,103.0169,2,0,0,0,5,0,0,0,1,0,3,0,6,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,2,6,0,0,0,0,0,0,0,1,0,0,19.28190961408666,11.244385059261456,7.319410121544718,5.724748223344022,5.993664531320946,9.903845677208482,1.6750460229118762,83.6936240118642,23.793068765571658,Bajo-medio
Mansión           ,50202,72244,56,48,104,0,0,0,5,3,2,6,3,3,4,2,2,89,48,41,15,8,7,0,0,0,0,0,0,0,0,0,0,15,8,7,104,7.772020725,93,54,39,11,2,9,5,0,5,3,1,2,1,0,1,7,2,5,2,1,1,0,0,0,1,0,1,104,12.087912087,28,21,7,13,5,8,63,30,33,41,26,15,104,18.468468468,2,2,0,27,17,10,52,19,33,15.384615384,113.2103,0,0,0,0,0,0,0,1,0,0,2,0,4,3,6,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,28.693515728943822,11.244385059261456,7.319410121544718,5.724748223344022,5.993664531320946,9.903845677208482,1.6750460229118762,97.39465306872137,28.085669916757887,Medio
Mansión           ,50202,72245,86,94,180,18,11,7,14,9,5,0,0,0,17,8,9,146,67,79,19,10,9,15,9,6,0,0,0,0,0,0,0,34,19,15,180,17.61658031,146,72,74,34,14,20,15,4,11,8,3,5,6,2,4,16,8,8,11,5,6,4,2,2,1,1,0,180,37.362637362,36,16,20,25,12,13,119,58,61,61,28,33,180,27.477477477,4,2,2,71,46,25,75,24,51,30.769230769,86.502,5,0,0,0,5,0,0,2,1,0,5,0,10,3,2,0,9,3,0,2,0,1,0,0,0,0,1,1,0,2,6,5,1,2,0,0,1,1,0,3,0,0,4.033637808187305,11.244385059261456,7.319410121544718,5.724748223344022,5.993664531320946,9.903845677208482,1.6750460229118762,132.24768440196488,39.00529951556771,Alto-medio
Mansión           ,50202,72246,187,177,364,25,13,12,27,16,11,24,16,8,35,14,21,270,139,131,77,37,40,17,11,6,0,0,0,0,0,0,0,94,48,46,364,48.704663212,273,142,131,91,45,46,52,22,30,8,6,2,4,3,1,31,17,14,8,5,3,5,3,2,3,0,3,364,100.0,75,42,33,51,26,25,238,119,119,126,68,58,364,56.756756756,1,1,0,99,81,18,205,71,134,7.692307692,98.3955,27,0,0,0,4,1,2,0,1,0,4,0,12,2,1,0,6,1,0,0,0,0,0,0,3,0,1,2,13,1,1,9,0,0,4,0,0,0,2,2,0,0,15.014952906883876,11.244385059261456,7.319410121544718,5.724748223344022,5.993664531320946,9.903845677208482,1.6750460229118762,243.15680124266143,73.75368233059042,Alto
Mansión           ,50202,72247,49,61,110,5,3,2,10,4,6,0,0,0,4,0,4,96,45,51,9,1,8,5,3,2,0,0,0,0,0,0,0,14,4,10,110,7.25388601,98,45,53,12,4,8,5,2,3,3,1,2,2,1,1,7,1,6,3,0,3,0,0,0,1,0,1,110,13.186813186,28,16,12,13,3,10,69,30,39,41,19,22,110,18.468468468,0,0,0,40,25,15,49,12,37,0.0,103.8,2,0,0,0,0,0,1,0,0,0,4,0,8,1,3,0,0,1,0,0,2,2,0,0,0,0,0,1,2,1,3,6,0,1,0,0,0,0,0,2,0,0,20.00494890897793,11.244385059261456,7.319410121544718,5.724748223344022,5.993664531320946,9.903845677208482,1.6750460229118762,73.90223724875547,20.725378162434478,Bajo-medio
Mansión           ,50202,72248,20,13,33,0,0,0,0,0,0,0,0,0,3,2,1,30,18,12,3,2,1,0,0,0,0,0,0,0,0,0,0,3,2,1,33,1.554404145,30,18,12,3,2,1,2,1,1,1,0,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,33,3.296703296,4,4,0,5,3,2,24,13,11,9,7,2,33,4.054054054,0,0,0,15,12,3,15,5,10,0.0,133.3201,8,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,47.26097277453749,11.244385059261456,7.319410121544718,5.724748223344022,5.993664531320946,9.903845677208482,1.6750460229118762,71.15425494531503,19.864421518211895,Bajo-medio
San Antonio       ,50203,153,29,31,60,3,3,0,1,1,0,0,0,0,3,3,0,57,26,31,0,0,0,2,2,0,1,1,0,0,0,0,0,3,3,0,60,1.554404145,52,23,29,8,6,2,6,5,1,3,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,60,8.791208791,11,7,4,11,7,4,38,15,23,22,14,8,60,9.909909909,1,1,0,16,11,5,33,11,22,7.692307692,133.32,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,1,0,0,0,0,0,0,3,0,0,47.26088044414612,21.719928815641058,1.88190159315001,12.783048333744558,0.0,14.371126148045766,3.671731551608461,80.76234412590458,22.874684069013277,Bajo-medio
San Antonio       ,50203,575,18,11,29,0,0,0,3,2,1,0,0,0,5,2,3,21,14,7,8,4,4,0,0,0,0,0,0,0,0,0,0,8,4,4,29,4.14507772,22,12,10,7,6,1,0,0,0,1,1,0,0,0,0,4,4,0,2,2,0,0,0,0,2,1,1,29,7.692307692,2,2,0,6,5,1,21,11,10,8,7,1,29,3.603603603,0,0,0,6,6,0,22,11,11,0.0,152.3601,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,64.84067929315546,21.719928815641058,1.88190159315001,12.783048333744558,0.0,14.371126148045766,3.671731551608461,85.83530145291392,24.464067054150462,Bajo-medio
San Antonio       ,50203,1104,30,36,66,13,4,9,0,0,0,3,0,3,4,3,1,49,23,26,14,7,7,3,0,3,0,0,0,0,0,0,0,17,7,10,66,8.808290155,62,27,35,4,3,1,3,2,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,66,4.395604395,16,8,8,5,3,2,45,19,26,21,11,10,66,9.459459459,2,2,0,15,13,2,36,9,27,15.384615384,161.88,8,1,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.63044022207306,21.719928815641058,1.88190159315001,12.783048333744558,0.0,14.371126148045766,3.671731551608461,117.23204275983153,34.300823645081024,Alto-medio
San Antonio       ,50203,1598,9,15,24,0,0,0,4,1,3,4,2,2,0,0,0,16,6,10,8,3,5,0,0,0,0,0,0,0,0,0,0,8,3,5,24,4.14507772,21,8,13,3,1,2,2,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,24,3.296703296,11,5,6,2,1,1,11,3,8,13,6,7,24,5.855855855,0,0,0,4,2,2,14,4,10,0.0,180.92,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.21014674069102,21.719928815641058,1.88190159315001,12.783048333744558,0.0,14.371126148045766,3.671731551608461,110.06141675644947,32.054230538161185,Alto-medio
San Antonio       ,50203,1728,51,38,89,31,17,14,32,16,16,14,5,9,15,6,9,39,25,14,22,13,9,18,10,8,6,1,5,4,2,2,0,50,26,24,89,25.906735751,84,46,38,5,5,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,89,5.494505494,25,13,12,7,4,3,57,34,23,32,17,15,89,14.414414414,0,0,0,28,27,1,40,14,26,0.0,140.4516,18,1,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,53.84551463575199,21.719928815641058,1.88190159315001,12.783048333744558,0.0,14.371126148045766,3.671731551608461,105.21480343951046,30.535762267105692,Medio
San Antonio       ,50203,2065,10,8,18,0,0,0,0,0,0,6,5,1,1,1,0,11,4,7,7,6,1,0,0,0,0,0,0,0,0,0,0,7,6,1,18,3.626943005,12,8,4,6,2,4,4,2,2,1,1,0,0,0,0,3,1,2,1,0,1,1,0,1,1,0,1,18,6.593406593,0,0,0,5,3,2,13,7,6,5,3,2,18,2.252252252,0,0,0,5,3,2,13,7,6,0.0,161.88,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,73.63044022207306,21.719928815641058,1.88190159315001,12.783048333744558,0.0,14.371126148045766,3.671731551608461,91.65667521683153,26.287932664301216,Medio
San Antonio       ,50203,2285,11,8,19,0,0,0,6,4,2,6,4,2,6,4,2,13,7,6,0,0,0,0,0,0,6,4,2,0,0,0,0,6,4,2,19,3.10880829,18,10,8,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.098901098,4,2,2,1,1,0,14,8,6,5,3,2,19,2.252252252,0,0,0,6,5,1,10,4,6,0.0,161.88,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.63044022207306,21.719928815641058,1.88190159315001,12.783048333744558,0.0,14.371126148045766,3.671731551608461,85.64403500683153,24.40414231687493,Bajo-medio
San Antonio       ,50203,2913,12,17,29,0,0,0,0,0,0,4,2,2,4,2,2,25,10,15,0,0,0,4,2,2,0,0,0,0,0,0,0,4,2,2,29,2.07253886,25,12,13,4,0,4,2,0,2,0,0,0,0,0,0,3,0,3,2,0,2,0,0,0,0,0,0,29,4.395604395,5,3,2,2,1,1,22,8,14,7,4,3,29,3.153153153,0,0,0,6,4,2,19,6,13,0.0,161.88,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,73.63044022207306,21.719928815641058,1.88190159315001,12.783048333744558,0.0,14.371126148045766,3.671731551608461,88.80536977483152,25.394604362323264,Medio
San Antonio       ,50203,3586,17,15,32,0,0,0,5,4,1,0,0,0,2,1,1,26,13,13,5,3,2,1,1,0,0,0,0,0,0,0,0,6,4,2,32,3.10880829,27,15,12,5,2,3,4,2,2,3,1,2,1,0,1,3,1,2,2,1,1,0,0,0,1,0,1,32,5.494505494,8,5,3,4,2,2,20,10,10,12,7,5,32,5.405405405,0,0,0,11,8,3,15,6,9,0.0,123.7999,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,38.47093485444575,21.719928815641058,1.88190159315001,12.783048333744558,0.0,14.371126148045766,3.671731551608461,58.03328718820422,15.753556482810598,Bajo
San Antonio       ,50203,3716,21,19,40,0,0,0,0,0,0,0,0,0,2,1,1,38,20,18,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,40,1.03626943,29,15,14,11,6,5,7,3,4,2,2,0,1,1,0,3,2,1,2,2,0,3,2,1,0,0,0,40,12.087912087,6,3,3,5,2,3,29,16,13,11,5,6,40,4.954954954,0,0,0,18,13,5,17,5,12,0.0,133.3201,4,0,0,0,2,0,1,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,47.26097277453749,21.719928815641058,1.88190159315001,12.783048333744558,0.0,14.371126148045766,3.671731551608461,70.89374239029596,19.782801627550203,Bajo-medio
San Antonio       ,50203,3892,27,26,53,18,8,10,0,0,0,4,2,2,4,2,2,31,17,14,18,8,10,4,2,2,0,0,0,0,0,0,0,22,10,12,53,11.39896373,46,24,22,7,3,4,1,0,1,1,0,1,0,0,0,5,3,2,2,1,1,0,0,0,0,0,0,53,7.692307692,11,7,4,8,3,5,34,17,17,19,10,9,53,8.558558558,1,1,0,15,10,5,27,9,18,7.692307692,114.2802,3,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,29.68135858631091,21.719928815641058,1.88190159315001,12.783048333744558,0.0,14.371126148045766,3.671731551608461,70.57712940306938,19.683605189982682,Bajo-medio
San Antonio       ,50203,4167,2,2,4,2,1,1,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,2,1,1,4,1.03626943,2,1,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4,2.197802197,0,0,0,0,0,0,4,2,2,0,0,0,4,0.0,0,0,0,1,1,0,3,1,2,0.0,190.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,21.719928815641058,1.88190159315001,12.783048333744558,0.0,14.371126148045766,3.671731551608461,108.78770477175847,31.655170182251062,Alto-medio
San Antonio       ,50203,4177,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,5,2.197802197,0,0,0,0,0,0,5,3,2,0,0,0,5,0.0,0,0,0,0,0,0,5,3,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21.719928815641058,1.88190159315001,12.783048333744558,0.0,14.371126148045766,3.671731551608461,7.751435341758471,0.0,Bajo
San Antonio       ,50203,4242,7,5,12,0,0,0,0,0,0,8,5,3,2,1,1,2,1,1,10,6,4,0,0,0,0,0,0,0,0,0,0,10,6,4,12,5.18134715,12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0,4,4,0,3,1,2,5,2,3,7,5,2,12,3.153153153,0,0,0,0,0,0,9,4,5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21.719928815641058,1.88190159315001,12.783048333744558,0.0,14.371126148045766,3.671731551608461,13.88813344775847,1.922658308728568,Bajo
San Antonio       ,50203,4248,26,27,53,2,1,1,0,0,0,10,5,5,5,1,4,36,19,17,17,7,10,0,0,0,0,0,0,0,0,0,0,17,7,10,53,8.808290155,47,23,24,6,3,3,4,2,2,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,53,6.593406593,8,4,4,6,2,4,39,20,19,14,6,8,53,6.306306306,1,1,0,22,16,6,23,5,18,7.692307692,97.3852,4,2,1,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,0,0,0,1,0,0,2,0,0,14.08213896277885,21.719928815641058,1.88190159315001,12.783048333744558,0.0,14.371126148045766,3.671731551608461,49.036082853537316,12.934687219474538,Bajo
San Antonio       ,50203,4429,5,5,10,3,1,2,0,0,0,0,0,0,0,0,0,7,4,3,3,1,2,0,0,0,0,0,0,0,0,0,0,3,1,2,10,1.554404145,7,4,3,3,1,2,3,1,2,1,0,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,10,3.296703296,1,1,0,2,0,2,7,4,3,3,1,2,10,1.351351351,0,0,0,1,0,1,9,5,4,0.0,190.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,21.719928815641058,1.88190159315001,12.783048333744558,0.0,14.371126148045766,3.671731551608461,111.75609193675847,32.58518077552604,Alto-medio
San Antonio       ,50203,4472,11,10,21,1,1,0,0,0,0,0,0,0,6,4,2,15,7,8,5,3,2,1,1,0,0,0,0,0,0,0,0,6,4,2,21,3.10880829,13,8,5,8,3,5,5,2,3,1,0,1,1,1,0,4,1,3,0,0,0,0,0,0,0,0,0,21,8.791208791,0,0,0,4,2,2,17,9,8,4,2,2,21,1.801801801,0,0,0,6,6,0,15,5,10,0.0,161.8801,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,73.63053255246443,21.719928815641058,1.88190159315001,12.783048333744558,0.0,14.371126148045766,3.671731551608461,92.88598457922289,26.67308145584576,Medio
