DISTRITO,COD_DIST,UGM,TOTAL,HOMBRES,MUJERES,INDICE_VULNERABILIDAD_INTEGRADO,EXPOSICION_NORMALIZACION_BASE_100,AMENAZA_SECA_NORMALIZACION_BASE_100,SUMA_RIESGO_SECO,RIESGO_SECO_NORMALIZACION_BASE_100,CATEGORIA_RIESGO_SECO
San Antonio       ,50203,12501,29,14,15,22.822071683494496,4.612850082372323,71.321,98.75592176586682,35.786023521846545,Bajo-medio
San Antonio       ,50203,13150,92,44,48,13.677965207876209,14.991762767710048,71.774,100.44372797558626,36.45765205073251,Medio
San Antonio       ,50203,13796,69,34,35,26.66884035672526,11.202635914332784,72.726,110.59747627105804,40.49813192993605,Alto-medio
San Antonio       ,50203,13987,30,10,20,21.48832767501325,4.7775947281713345,73.554,99.81992240318459,36.20942117180202,Medio
San Antonio       ,50203,14315,203,97,106,35.447164821436296,33.27841845140033,72.949,141.67458327283663,52.864641507541,Alto
San Antonio       ,50203,15962,22,10,12,30.171420528401384,3.459637561779242,73.264,106.89505809018061,39.02482909349445,Medio
San Antonio       ,50203,16376,18,8,10,26.18404221154681,2.800658978583196,70.476,99.46070119013001,36.06647631623795,Bajo-medio
San Antonio       ,50203,16700,34,15,19,27.261984924483272,5.436573311367381,73.94,106.63855823585065,38.92276013626996,Medio
San Antonio       ,50203,17140,31,18,13,25.715126429721234,4.942339373970346,73.517,104.17446580369158,37.94222412110435,Medio
San Antonio       ,50203,17349,47,23,24,29.240752272636293,7.57825370675453,71.875,108.69400597939082,39.74068421798391,Medio
San Antonio       ,50203,17523,68,39,29,25.842977201012918,11.037891268533773,73.047,109.9278684695467,40.23167497529883,Medio
San Antonio       ,50203,17527,12,8,4,30.53850057988553,1.8121911037891267,71.521,103.87169168367465,37.82174125071279,Medio
San Antonio       ,50203,17620,150,63,87,45.22587139053788,24.546952224052717,72.808,142.5808236145906,53.225261621416834,Alto
San Antonio       ,50203,17726,9,6,3,0.9103877771102631,1.3179571663920924,72.289,74.51734494350235,26.140769463798968,Bajo-medio
San Antonio       ,50203,17982,56,28,28,32.72509585740067,9.060955518945635,73.649,115.43505137634631,42.423147629386676,Alto-medio
San Antonio       ,50203,18504,26,13,13,34.005359994010526,4.118616144975288,72.399,110.52297613898581,40.46848610103855,Medio
San Antonio       ,50203,19289,54,27,27,22.27198118030849,8.731466227347612,73.611,104.61444740765612,38.11730594963769,Medio
San Antonio       ,50203,19375,13,5,8,18.469751960994422,1.9769357495881383,71.249,91.69568771058255,32.97654540472937,Bajo-medio
San Antonio       ,50203,19423,63,28,35,23.747013450167785,10.214168039538714,73.928,107.88918148970649,39.420420502336164,Medio
San Antonio       ,50203,19640,110,52,58,22.829254411884143,17.957166392092258,74.011,114.7974208039764,42.16941536982549,Alto-medio
San Antonio       ,50203,20143,49,23,26,29.94752358585438,7.907742998352553,70.711,108.56626658420693,39.68985289530356,Medio
San Antonio       ,50203,20253,143,74,69,35.615213284765055,23.393739703459637,72.434,131.4429529882247,48.793170057449956,Alto
San Antonio       ,50203,20304,15,7,8,2.8928948713728526,2.3064250411861615,73.427,78.62631991255903,27.775853395712907,Bajo-medio
San Antonio       ,50203,21358,83,35,48,18.733979848053224,13.509060955518946,72.729,104.97204080357217,38.259603048117,Medio
San Antonio       ,50203,22655,16,4,12,24.25984792330563,2.471169686985173,73.468,100.19901761029081,36.36027448350941,Medio
San Antonio       ,50203,23499,5,3,2,33.881668753959126,0.6589785831960462,71.559,106.09964733715518,38.70831138498137,Medio
San Antonio       ,50203,23990,32,18,14,27.58245996802794,5.107084019769357,69.658,102.34754398779731,37.21523733522049,Medio
San Antonio       ,50203,24227,69,29,40,33.89351762422757,11.202635914332784,72.544,117.64015353856036,43.3006236765315,Alto-medio
San Antonio       ,50203,24274,16,9,7,31.754914290293847,2.471169686985173,73.52,107.74608397727901,39.36347772584591,Medio
San Antonio       ,50203,24614,88,44,44,28.61252651353887,14.332784184514002,71.391,114.33631069805287,41.98592587896305,Alto-medio
San Antonio       ,50203,25185,47,23,24,29.444488853450864,7.57825370675453,72.46,109.4827425602054,40.05454607392477,Medio
San Antonio       ,50203,25427,114,56,58,25.257318779349692,18.616144975288304,72.394,116.267463754638,42.75438939034184,Alto-medio
San Antonio       ,50203,26295,77,42,35,27.58969533519624,12.520593080724876,74.109,114.21928841592111,41.93935921583405,Alto-medio
San Antonio       ,50203,26490,13,6,7,26.711873465406526,1.9769357495881383,72.889,101.57780921499466,36.90893686653353,Medio
San Antonio       ,50203,26793,12,9,3,29.832858647891314,1.8121911037891267,71.8,103.44504975168044,37.65196767629634,Medio
San Antonio       ,50203,26836,35,19,16,34.31027464267641,5.601317957166392,72.693,112.6045925998428,41.296823497393206,Alto-medio
San Antonio       ,50203,28273,12,7,5,27.198847155996003,1.8121911037891267,73.535,102.54603825978512,37.29422413780467,Medio
San Antonio       ,50203,28708,50,29,21,27.742128813659562,8.072487644151565,72.657,108.47161645781112,39.6521887815066,Medio
San Antonio       ,50203,29077,19,10,9,29.767658185306907,2.9654036243822075,73.827,106.5600618096891,38.89152406252992,Medio
San Antonio       ,50203,29132,42,23,19,31.892368051466757,6.754530477759473,72.554,111.20089852922624,40.73825167900246,Alto-medio
San Antonio       ,50203,29829,73,36,37,26.74788726354355,11.86161449752883,72.351,110.96050176107238,40.64259062098861,Alto-medio
San Antonio       ,50203,29885,34,21,13,30.61960220911678,5.436573311367381,70.352,106.40817552048416,38.831083969118005,Medio
San Antonio       ,50203,29975,60,33,27,20.125487598659202,9.71993410214168,72.449,102.29442170080088,37.19409838972958,Medio
San Antonio       ,50203,30543,38,20,18,33.672823588298066,6.095551894563426,73.235,113.00337548286149,41.455511123688446,Alto-medio
San Antonio       ,50203,31035,16,9,7,21.22365709199506,2.471169686985173,72.723,96.41782677898024,34.85562565543548,Bajo-medio
San Antonio       ,50203,31905,10,4,6,34.811679347234104,1.4827018121911038,72.504,108.79838115942522,39.78221822124508,Medio
San Antonio       ,50203,32255,24,8,16,25.761684413807412,3.789126853377265,72.873,102.42381126718467,37.24558636484374,Medio
San Antonio       ,50203,32515,58,33,25,30.656051533117452,9.390444810543658,70.685,110.73149634366112,40.55146252185191,Alto-medio
San Antonio       ,50203,32705,22,7,15,27.417911164706293,3.459637561779242,71.578,102.45554872648555,37.258215648334975,Medio
San Antonio       ,50203,33036,37,16,21,22.455623225911292,5.930807248764415,72.498,100.88443047467571,36.63302074497913,Medio
San Antonio       ,50203,33289,17,8,9,27.984592283589894,2.6359143327841847,71.241,101.86150661637407,37.02182854049467,Medio
San Antonio       ,50203,33370,151,76,75,32.438212619648766,24.71169686985173,71.962,129.1119094895005,47.86557818890387,Alto
San Antonio       ,50203,33962,72,38,34,33.211662949388085,11.696869851729819,68.526,113.4345328011179,41.62708150523545,Alto-medio
San Antonio       ,50203,34141,18,10,8,29.832303005731887,2.800658978583196,73.587,106.21996198431509,38.7561881785434,Medio
San Antonio       ,50203,34146,12,5,7,29.628112802461963,1.8121911037891267,73.395,104.83530390625108,38.20519135045684,Medio
San Antonio       ,50203,34406,29,15,14,27.970745839356013,4.612850082372323,72.566,105.14959592172835,38.33025753565039,Medio
San Antonio       ,50203,34425,35,18,17,27.17768836031868,5.601317957166392,73.8,106.57900631748507,38.89906264831554,Medio
San Antonio       ,50203,34681,84,36,48,18.30370703223104,13.673805601317957,71.281,103.258512633549,37.57773898255663,Medio
San Antonio       ,50203,35232,25,15,10,30.292341528713195,3.9538714991762767,73.15,107.39621302788947,39.22425361961543,Medio
San Antonio       ,50203,35835,19,13,6,18.956841361883512,2.9654036243822075,72.336,94.25824498626572,33.99626352363548,Bajo-medio
San Antonio       ,50203,36168,34,13,21,23.286888144775062,5.436573311367381,72.702,101.42546145614244,36.8483131405585,Medio
San Antonio       ,50203,36283,195,92,103,58.365937134969336,31.960461285008236,69.237,159.56339841997757,59.983135640101736,Alto
San Antonio       ,50203,36417,105,49,56,31.551711928434184,17.1334431630972,73.477,122.16215509153139,45.100063228982776,Alto-medio
San Antonio       ,50203,37133,124,66,58,42.62663075963946,20.263591433278417,71.776,134.66622219291787,50.07580519748265,Alto
San Antonio       ,50203,37268,22,10,12,36.79795511486786,3.459637561779242,69.062,109.31959267664709,39.98962385972081,Medio
San Antonio       ,50203,37334,58,32,26,25.292626853406347,9.390444810543658,71.69,106.37307166395,38.81711509556694,Medio
San Antonio       ,50203,37590,22,8,14,30.35337755062089,3.459637561779242,73.246,107.05901511240012,39.09007249229207,Medio
San Antonio       ,50203,38393,13,7,6,27.0349588741502,1.9769357495881383,72.166,101.17789462373833,36.749798899710804,Medio
San Antonio       ,50203,38509,57,29,28,30.642862751373684,9.225700164744646,72.631,112.49956291611832,41.2550290475547,Alto-medio
San Antonio       ,50203,49318,63,35,28,28.031262411974378,10.214168039538714,70.994,109.2394304515131,39.95772491478925,Medio
San Antonio       ,50203,49321,58,33,25,28.630857148470533,9.390444810543658,67.766,105.7873019590142,38.58401982495682,Medio
San Antonio       ,50203,70624,48,25,23,22.962099616056395,7.742998352553541,73.642,104.34709796860993,38.01091961842794,Medio
San Antonio       ,50203,70625,28,13,15,16.037980829272485,4.448105436573312,74.104,94.5900862658458,34.12831308545398,Bajo-medio
San Antonio       ,50203,70626,116,57,59,21.075134522645527,18.945634266886326,73.966,113.98676878953185,41.84683270792714,Alto-medio
San Antonio       ,50203,70627,39,21,18,27.562837151863224,6.260296540362438,73.722,107.54513369222565,39.28351360226798,Medio
San Antonio       ,50203,70628,88,42,46,24.513564368193297,14.332784184514002,72.19,111.0363485527073,40.67277232596938,Alto-medio
San Antonio       ,50203,70629,145,76,69,24.645628765318296,23.72322899505766,71.444,119.81285776037596,44.16520761501869,Alto-medio
San Antonio       ,50203,70630,21,11,10,33.61549111931653,3.2948929159802307,71.884,108.79438403529676,39.78062764610517,Medio
San Antonio       ,50203,70631,44,13,31,26.18554129148705,7.0840197693574956,72.2,105.46956106084454,38.457581226274286,Medio
San Antonio       ,50203,70632,130,67,63,25.4362843577207,21.25205930807249,73.012,119.70034366579318,44.12043489443714,Alto-medio
San Antonio       ,50203,70633,103,49,54,40.15042242155691,16.80395387149918,73.0,129.9543762930561,48.200820906135824,Alto
San Antonio       ,50203,70634,20,7,13,26.469860758945817,3.130148270181219,73.424,103.02400902912704,37.484422990501734,Medio
San Antonio       ,50203,70635,62,32,30,36.90938095303001,10.049423393739703,72.647,119.60580434676972,44.08281487420498,Alto-medio
San Antonio       ,50203,70636,16,8,8,31.712502650919287,2.471169686985173,72.808,106.99167233790448,39.06327478986323,Medio
San Antonio       ,50203,70637,95,47,48,24.052862550189904,15.485996705107082,72.363,111.90185925529698,41.01718489926594,Alto-medio
San Antonio       ,50203,70638,64,36,28,22.627358860787243,10.378912685337728,72.656,105.66227154612497,38.53426648728616,Medio
San Antonio       ,50203,70639,12,6,6,29.14111018429758,1.8121911037891267,72.5,103.4533012880867,37.655251209219536,Medio
San Antonio       ,50203,70640,55,28,27,27.51700844186878,8.896210873146623,73.65,110.0632193150154,40.285535121506456,Medio
Quebrada Honda    ,50204,46119,8,4,4,24.167365701536667,1.1532125205930808,68.369,93.68957822212974,33.76997402427021,Bajo-medio
Quebrada Honda    ,50204,46138,61,26,35,43.35696918046267,9.884678747940692,70.066,123.30764792840336,45.55588906043627,Alto-medio
Quebrada Honda    ,50204,46157,99,50,49,29.71956834383846,16.14497528830313,70.909,116.7735436321416,42.955773697182984,Alto-medio
Quebrada Honda    ,50204,46214,187,97,90,34.59683682116441,30.64250411861614,69.55,134.78934093978054,50.12479782611352,Alto
Quebrada Honda    ,50204,46271,21,11,10,34.15058425976338,3.2948929159802307,67.601,105.0464771757436,38.28922350504458,Medio
Quebrada Honda    ,50204,46289,18,9,9,24.14402123585409,2.800658978583196,67.379,94.32368021443729,34.02230215637726,Bajo-medio
Quebrada Honda    ,50204,46384,34,21,13,27.628335892730245,5.436573311367381,67.78,100.84490920409763,36.617294050370944,Medio
Quebrada Honda    ,50204,46396,26,15,11,28.25388546010799,4.118616144975288,69.221,101.59350160508328,36.91518133749781,Medio
Quebrada Honda    ,50204,46468,167,72,95,37.16620053306965,27.347611202635914,68.133,132.64681173570557,49.272221428929086,Alto
Quebrada Honda    ,50204,46493,456,234,222,96.61714435552088,74.95881383855024,65.356,236.93195819407111,90.77039763965246,Alto
Quebrada Honda    ,50204,46501,68,38,30,16.474089847712275,11.037891268533773,65.514,93.02598111624604,33.505908905045565,Bajo-medio
Quebrada Honda    ,50204,46509,110,47,63,32.71035596027346,17.957166392092258,65.385,116.05252235236573,42.66885778311496,Alto-medio
Quebrada Honda    ,50204,46516,83,40,43,36.52185180338684,13.509060955518946,65.043,115.07391275890579,42.279439781318146,Alto-medio
Quebrada Honda    ,50204,46523,37,22,15,27.75245182766209,5.930807248764415,64.52,98.20325907642649,35.566102522065016,Bajo-medio
Quebrada Honda    ,50204,46529,36,18,18,25.703716909608616,5.766062602965404,63.859,95.32877951257402,34.42226120327762,Bajo-medio
Quebrada Honda    ,50204,46534,74,37,37,29.02013074713198,12.026359143327841,63.183,104.22948989045983,37.96411984955744,Medio
Quebrada Honda    ,50204,46539,3,1,2,4.198783381918402,0.3294892915980231,62.891,67.41927267351642,23.316234390302917,Bajo
Quebrada Honda    ,50204,46544,20,10,10,30.2242600614082,3.130148270181219,63.112,96.46640833158942,34.87495770701937,Bajo-medio
Quebrada Honda    ,50204,46549,22,11,11,35.206889258536535,3.459637561779242,63.728,102.39452682031578,37.23393320830448,Medio
Quebrada Honda    ,50204,46554,8,4,4,33.927751577681924,1.1532125205930808,63.869,98.949964098275,35.863238764631184,Bajo-medio
Quebrada Honda    ,50204,46559,13,7,6,34.88055099416675,1.9769357495881383,64.446,101.30348674375489,36.79977575743336,Medio
Quebrada Honda    ,50204,46564,19,9,10,20.238873929454634,2.9654036243822075,65.112,88.31627755383684,31.631777113792275,Bajo-medio
Quebrada Honda    ,50204,46569,19,8,11,27.570052014283746,2.9654036243822075,66.745,97.28045563866596,35.19889145732017,Bajo-medio
Quebrada Honda    ,50204,46573,21,9,12,23.215564718370114,3.2948929159802307,66.657,93.16745763435034,33.56220663945318,Bajo-medio
Quebrada Honda    ,50204,46576,38,11,27,26.57330497859844,6.095551894563426,66.682,99.35085687316186,36.022765979952325,Bajo-medio
Quebrada Honda    ,50204,46579,35,19,16,23.011846234460556,5.601317957166392,66.072,94.68516419162695,34.166147433410636,Bajo-medio
Quebrada Honda    ,50204,46582,16,8,8,36.23711275374605,2.471169686985173,66.062,104.77028244073122,38.17931736623896,Medio
Quebrada Honda    ,50204,46584,88,43,45,33.34900112431975,14.332784184514002,65.815,113.49678530883375,41.651853638396176,Alto-medio
Quebrada Honda    ,50204,46586,29,13,16,39.454676037541795,4.612850082372323,65.35,109.41752611991411,40.02859450341876,Medio
Quebrada Honda    ,50204,46588,50,22,28,29.550071719255445,8.072487644151565,65.378,103.000559363407,37.47509166774695,Medio
Quebrada Honda    ,50204,46590,16,8,8,34.75690677828195,2.471169686985173,66.951,104.17907646526712,37.94405884112928,Medio
Quebrada Honda    ,50204,46592,37,20,17,25.846486154648506,5.930807248764415,67.327,99.10429340341292,35.9246510070894,Bajo-medio
Quebrada Honda    ,50204,46594,206,102,104,47.28973834973137,33.77265238879736,66.891,147.95339073852875,55.36316663267493,Alto
Quebrada Honda    ,50204,72632,110,53,57,23.923287679815054,17.957166392092258,68.316,110.19645407190731,40.33855321283263,Medio
Quebrada Honda    ,50204,72633,73,29,44,15.699634224233685,11.86161449752883,69.076,96.63724872176252,34.942940203626804,Bajo-medio
Quebrada Honda    ,50204,72634,75,33,42,31.18036173617774,12.191103789126853,71.094,114.46546552530458,42.037320444361654,Alto-medio
Quebrada Honda    ,50204,72635,73,34,39,19.71730791110038,11.86161449752883,66.832,98.4109224086292,35.648737967714936,Bajo-medio
Quebrada Honda    ,50204,72636,67,38,29,12.083158825956817,10.873146622734762,67.031,89.98730544869159,32.296729049794024,Bajo-medio
Sámara            ,50205,604,35,20,15,24.43560435001622,5.601317957166392,88.545,118.58192230718262,43.675381613182104,Alto-medio
Sámara            ,50205,716,42,19,23,24.599521560063536,6.754530477759473,91.056,122.41005203782301,45.198708832011356,Alto-medio
Sámara            ,50205,991,27,12,15,32.78633639033218,4.2833607907743,75.721,112.79069718110648,41.37088007178739,Alto-medio
Sámara            ,50205,1780,15,9,6,27.861588104592578,2.3064250411861615,89.097,119.26501314577874,43.94720387119954,Alto-medio
Sámara            ,50205,5349,27,15,12,28.590047787684846,4.2833607907743,90.134,123.00740857845915,45.436414850805164,Alto-medio
Sámara            ,50205,5533,57,30,27,25.161396272166854,9.225700164744646,90.643,125.03009643691149,46.24130279525329,Alto-medio
Sámara            ,50205,6147,16,8,8,29.197924381994433,2.471169686985173,77.997,109.6660940689796,40.12750711850317,Medio
Sámara            ,50205,6319,2,1,1,3.9036197701866797,0.16474464579901155,88.905,92.97336441598569,33.48497114762579,Bajo-medio
Sámara            ,50205,6739,74,39,35,30.02614370441708,12.026359143327841,97.07,139.1225028477449,51.849092440573195,Alto
Sámara            ,50205,8025,21,11,10,27.859449459067235,3.2948929159802307,69.444,100.59834237504747,36.51917774074167,Medio
Sámara            ,50205,8413,10,4,6,34.98854705920347,1.4827018121911038,88.896,125.36724887139457,46.37546582432511,Alto-medio
Sámara            ,50205,8865,25,11,14,33.65524584156777,3.9538714991762767,88.561,126.17011734074406,46.69495118102834,Alto-medio
Sámara            ,50205,9394,40,19,21,24.880166401231136,6.425041186161449,74.657,105.96220758739258,38.65362000133084,Medio
Sámara            ,50205,9881,109,55,54,52.21605322908417,17.792421746293247,88.49,158.4984749753774,59.55937077755162,Alto
Sámara            ,50205,9961,21,11,10,33.896042384393205,3.2948929159802307,68.194,105.38493530037343,38.42390610724477,Medio
Sámara            ,50205,10548,4,3,1,34.86862449252323,0.4942339373970346,88.753,124.11585842992027,45.877500171379054,Alto-medio
Sámara            ,50205,11162,32,18,14,20.933703503109925,5.107084019769357,88.371,114.41178752287928,42.01596036309472,Alto-medio
Sámara            ,50205,12573,149,82,67,42.565917665381825,24.382207578253706,67.693,134.64112524363554,50.065818371371364,Alto
Sámara            ,50205,12740,36,18,18,26.244022415975486,5.766062602965404,89.858,121.86808501894089,44.983043959172065,Alto-medio
Sámara            ,50205,13127,19,10,9,26.72680273862665,2.9654036243822075,89.449,119.14120636300885,43.897937452520075,Alto-medio
Sámara            ,50205,13605,12,6,6,34.668072015032195,1.8121911037891267,38.052,74.53226311882132,26.146705851569934,Bajo-medio
Sámara            ,50205,14566,121,61,60,39.26346053251556,19.769357495881383,79.996,139.02881802839693,51.8118124512976,Alto
Sámara            ,50205,14957,83,44,39,33.988096227536914,13.509060955518946,84.065,131.56215718305586,48.84060496884585,Alto
Sámara            ,50205,15671,1,1,0,3.2346601301160995,0.0,83.051,86.2856601301161,30.823733758358422,Bajo-medio
Sámara            ,50205,18606,49,26,23,33.652598577422985,7.907742998352553,81.141,122.70134157577554,45.31462164399672,Alto-medio
Sámara            ,50205,18919,35,23,12,42.58541225633412,5.601317957166392,78.267,126.4537302135005,46.80780921852437,Alto-medio
Sámara            ,50205,18923,15,7,8,35.55306060467352,2.3064250411861615,79.383,117.24248564585967,43.14237973820392,Alto-medio
Sámara            ,50205,19111,25,12,13,23.34630544174912,3.9538714991762767,81.567,108.86717694092539,39.80959411858237,Medio
Sámara            ,50205,19146,4,3,1,35.354044106695085,0.4942339373970346,88.758,124.60627804409211,46.07265279145255,Alto-medio
Sámara            ,50205,19514,27,14,13,27.00908843893658,4.2833607907743,81.886,113.17844922971088,41.52517819942611,Alto-medio
Sámara            ,50205,19755,73,40,33,32.544900281921635,11.86161449752883,88.643,133.04951477945048,49.432469004326535,Alto
Sámara            ,50205,20033,25,11,14,22.270566495409607,3.9538714991762767,89.711,115.93543799458588,42.62226641823053,Alto-medio
Sámara            ,50205,20327,34,19,15,28.991010963151524,5.436573311367381,76.772,111.19958427451891,40.73772869777951,Alto-medio
Sámara            ,50205,21085,122,55,67,32.537967025959915,19.934102141680395,71.585,124.05706916764031,45.85410616707216,Alto-medio
Sámara            ,50205,21310,11,6,5,26.444574893466527,1.6474464579901154,89.3,117.39202135145663,43.20188446415389,Alto-medio
Sámara            ,50205,21466,63,34,29,46.5823356191173,10.214168039538714,74.128,130.92450365865602,48.58686357598606,Alto
Sámara            ,50205,21965,52,30,22,29.701931479440347,8.40197693574959,90.617,128.72090841518994,47.70998717684349,Alto
Sámara            ,50205,21966,39,16,23,20.998875038432725,6.260296540362438,93.889,121.14817157879516,44.696568887599305,Alto-medio
Sámara            ,50205,22117,88,50,38,28.966689019101498,14.332784184514002,76.269,119.5684732036155,44.06795969674804,Alto-medio
Sámara            ,50205,23539,34,17,17,24.88173130863196,5.436573311367381,90.35,120.66830461999933,44.50561548445322,Alto-medio
Sámara            ,50205,23582,77,40,37,28.76151607921314,12.520593080724876,87.922,129.204109159938,47.90226719304612,Alto
Sámara            ,50205,23962,17,7,10,29.418146699190185,2.6359143327841847,89.571,121.62506103197437,44.8863374522814,Alto-medio
Sámara            ,50205,23994,56,27,29,25.811846780910052,9.060955518945635,92.644,127.5168022998557,47.23083737030321,Alto
Sámara            ,50205,24043,71,37,34,27.34554173841264,11.532125205930807,67.95,106.82766694434345,38.998012142663306,Medio
Sámara            ,50205,24600,48,24,24,28.5629816721711,7.742998352553541,90.818,127.12398002472463,47.07452164801199,Alto-medio
Sámara            ,50205,24904,4,4,0,37.74445988845047,0.4942339373970346,88.656,126.89469382584751,46.98328181753921,Alto-medio
Sámara            ,50205,25297,11,5,6,27.923593632556948,1.6474464579901154,88.561,118.13204009054706,43.496360034999185,Alto-medio
Sámara            ,50205,26499,15,8,7,41.0246602937982,2.3064250411861615,55.758,99.08908533498436,35.91859926218702,Bajo-medio
Sámara            ,50205,26504,22,12,10,31.580603116799306,3.459637561779242,83.889,118.92924067857854,43.81358997234822,Alto-medio
Sámara            ,50205,26853,2,2,0,31.81125676925694,0.16474464579901155,89.095,121.07100141505595,44.66586057331086,Alto-medio
Sámara            ,50205,28105,11,5,6,26.788866121427525,1.6474464579901154,89.136,117.57231257941763,43.27362773154395,Alto-medio
Sámara            ,50205,28150,6,2,4,29.683899638639016,0.8237232289950577,88.908,119.41562286763407,44.007135980314395,Alto-medio
Sámara            ,50205,29280,86,49,37,36.38728622891212,14.00329489291598,88.152,138.5425811218281,51.618324255574485,Alto
Sámara            ,50205,29828,16,8,8,30.65470994034774,2.471169686985173,88.732,121.85787962733292,44.978982928875524,Alto-medio
Sámara            ,50205,30887,119,66,53,22.260986114888954,19.43986820428336,92.112,133.81285431917232,49.73622461865686,Alto
Sámara            ,50205,31098,67,31,36,25.95124597934667,10.873146622734762,73.731,110.55539260208143,40.48138558043093,Alto-medio
Sámara            ,50205,31302,40,18,22,39.31000788619065,6.425041186161449,72.245,117.9800490723521,43.435878266792436,Alto-medio
Sámara            ,50205,31350,48,21,27,31.00524925928662,7.742998352553541,88.431,127.17924761184017,47.09651427252997,Alto-medio
Sámara            ,50205,32199,17,8,9,30.610159655134535,2.6359143327841847,99.744,132.99007398791872,49.40881573706019,Alto
Sámara            ,50205,32449,11,5,6,33.226686976703775,1.6474464579901154,100.0,134.87413343469387,50.15853929376025,Alto
Sámara            ,50205,32579,17,10,7,27.515684945377462,2.6359143327841847,94.183,124.33459927816165,45.96454369169887,Alto-medio
Sámara            ,50205,33515,128,63,65,27.416120811341283,20.922570016474467,87.985,136.32369082781577,50.735361498745554,Alto
Sámara            ,50205,34073,33,15,18,19.453043905190473,5.2718286655683695,90.454,115.17887257075884,42.32120642705097,Alto-medio
Sámara            ,50205,35981,191,98,93,56.69816753978628,31.30148270181219,59.6,147.59965024159848,55.22240271784127,Alto
Sámara            ,50205,36087,18,8,10,26.867931124837508,2.800658978583196,90.303,119.97159010342071,44.22837195783947,Alto-medio
Sámara            ,50205,36129,7,3,4,5.138675959406527,0.9884678747940692,89.401,95.52814383420059,34.50159422461344,Bajo-medio
Sámara            ,50205,36180,36,21,15,27.73854655472051,5.766062602965404,88.969,122.4736091576859,45.22400010933214,Alto-medio
Sámara            ,50205,36805,44,23,21,29.605353378442693,7.0840197693574956,88.199,124.8883731478002,46.184906863287544,Alto-medio
Sámara            ,50205,37349,279,145,134,56.0289452681957,45.799011532125206,85.555,187.38295680032093,71.05336927335361,Alto
Sámara            ,50205,37524,37,21,16,34.26218912269077,5.930807248764415,88.624,128.8169963714552,47.7482234461133,Alto
Sámara            ,50205,37668,15,5,10,32.79915547367288,2.3064250411861615,98.032,133.13758051485905,49.467512992183146,Alto
Sámara            ,50205,38491,79,38,41,15.776733390288628,12.850082372322898,91.701,120.32781576261152,44.37012479300266,Alto-medio
Sámara            ,50205,71101,107,54,53,25.14441806373663,17.462932454695224,39.423,82.03035051843186,29.130418899109912,Bajo-medio
Sámara            ,50205,71102,96,47,49,28.73140371217226,15.650741350906095,85.32,129.70214506307835,48.10045056210372,Alto
Sámara            ,50205,72857,7,3,4,29.542771252428157,0.9884678747940692,88.782,119.31323912722222,43.966394430390785,Alto-medio
Nosara            ,50206,4,3,3,0,30.74297009739973,0.3294892915980231,5.601,36.673459388997756,11.081556483106047,Bajo
Nosara            ,50206,531,33,16,17,21.545470598177737,5.2718286655683695,6.011,32.82829926374611,9.55145236132831,Bajo
Nosara            ,50206,594,14,8,6,24.203284584207132,2.14168039538715,0.0,26.344964979594284,6.971539903093718,Bajo
Nosara            ,50206,958,33,17,16,24.22295442422515,5.2718286655683695,4.995,34.48978308979352,10.21260642713872,Bajo
Nosara            ,50206,1184,150,72,78,36.60809395565888,24.546952224052717,0.896,62.0510461797116,21.18005664548933,Bajo
Nosara            ,50206,1759,32,18,14,37.69448493954235,5.107084019769357,6.337,49.13856895931171,16.04179608579366,Bajo
Nosara            ,50206,2895,69,31,38,23.222221576034713,11.202635914332784,3.264,37.6888574903675,11.48561373158005,Bajo
Nosara            ,50206,2986,49,26,23,25.201085288136664,7.907742998352553,6.094,39.202828286489215,12.08806795453529,Bajo
Nosara            ,50206,4396,4,0,4,3.1372126869159023,0.4942339373970346,5.194,8.825446624312937,0.0,Bajo
Nosara            ,50206,4767,92,49,43,24.770820834296263,14.991762767710048,5.811,45.57358360200631,14.623181876864383,Bajo
Nosara            ,50206,5319,145,70,75,33.64089801265835,23.72322899505766,7.339,64.703127007716,22.235398861166676,Bajo
Nosara            ,50206,5480,40,24,16,19.06590529133125,6.425041186161449,8.116,33.6069464774927,9.861299356604336,Bajo
Nosara            ,50206,5918,48,31,17,27.95826993239568,7.742998352553541,5.066,40.767268284949225,12.710605381311751,Bajo
Nosara            ,50206,6382,110,61,49,37.1461048320131,17.957166392092258,1.829,56.93227122410536,19.143143122281195,Bajo
Nosara            ,50206,6620,90,42,48,34.03230968395291,14.662273476112025,8.513,57.207583160064935,19.25269796896233,Bajo
Nosara            ,50206,6629,10,7,3,26.286675998719577,1.4827018121911038,5.709,33.47837781091068,9.810138042052905,Bajo
Nosara            ,50206,7734,18,10,8,29.54981692862171,2.800658978583196,2.334,34.684475907204906,10.290080517345089,Bajo
Nosara            ,50206,8958,11,6,5,32.419451258050955,1.6474464579901154,19.095,53.16189771604107,17.64279883038953,Bajo
Nosara            ,50206,9219,18,9,9,29.259220443550056,2.800658978583196,7.58,39.63987942213325,12.261983662150408,Bajo
Nosara            ,50206,12002,2,2,0,30.74297009739973,0.16474464579901155,5.399,36.30671474319874,10.935617828824318,Bajo
Nosara            ,50206,12611,157,82,75,30.3795356151961,25.700164744645797,6.916,62.99570035984189,21.55596277360599,Bajo
Nosara            ,50206,12682,13,5,8,23.37040773408924,1.9769357495881383,6.034,31.381343483677377,8.975665415922911,Bajo
